EpisodeNumber,IterationTime,AverageIterationTime,CumulativeIterationTime,Reward,AverageReward,CheckpointCount,Velocity,AverageVelocity,TimedOut
3211,175.940765,104.10675508298654,334286.79057146976,163.91449,78.00340512869158,51,13.6450109,8.78610995698848,False
3212,123.571274,104.11281502038285,334410.36184546974,112.594437,78.01417444122934,35,13.6115723,8.78761228025841,False
3213,150.775391,104.1273380754652,334561.1372364697,123.577744,78.02835544638303,36,12.506671,8.788769783750391,False
3214,240.01445,104.16961782404161,334801.15168646973,226.007889,78.0743976161259,71,13.1608076,8.79013009420971,True
3215,95.416,104.16689508132808,334896.56768646976,84.24279,78.07631624517221,26,13.49025,8.791592028861588,False
3216,74.43952,104.15765149454906,334971.0072064698,63.9090958,78.07191101493427,20,13.3569241,8.79301159729167,False
3217,134.271866,104.16701245647181,335105.2790724698,114.625633,78.08327368884943,36,12.7149162,8.794230715912343,False
3218,240.01445,104.20922732208508,335345.2935224698,234.701355,78.13194307396788,73,13.7069693,8.795757359350532,True
3219,240.01445,104.25141595913944,335585.30797246983,193.693069,78.16784277136645,60,11.4964123,8.79659633261572,True
3220,3.43999743,104.2201080651863,335588.74796989985,-2.09174728,78.14291743284119,1,11.5689106,8.797457299779506,False
3221,185.9029,104.24546751626819,335774.65086989984,163.100571,78.16929360594493,51,12.8339424,8.798710477395222,False
3222,50.5009651,104.22878703755427,335825.15183499985,39.9122238,78.157419903336,13,12.892622,8.799981089289263,False
3223,52.081,104.2126071470679,335877.23283499986,39.7831573,78.14551352337841,13,12.4082651,8.801100631334162,False
3224,102.474815,104.21206812965256,335979.7076499999,86.86547,78.1482182245188,27,12.90233,8.802372724810796,False
3225,117.092361,104.2160620189147,336096.8000109999,91.21577,78.15227017855771,29,11.7850876,8.803297597640313,False
3226,197.525375,104.24498617048975,336294.3253859999,192.500137,78.18771589052963,61,14.04089,8.80492115387167,False
3227,74.13957,104.23565694329096,336368.4649559999,62.6538849,78.18290218399399,20,13.111146,8.806255589832665,False
3228,75.7593,104.22683527137544,336444.2242559999,65.33544,78.17892217712162,21,13.2642756,8.807636636923794,False
3229,103.634621,104.2266518665221,336547.8588769999,90.8707,78.18285273699244,29,13.1625662,8.808985329882319,False
3230,51.4609871,104.21031574739935,336599.3198640999,37.9608345,78.17040009976736,12,12.2599688,8.81005374581734,False
3231,76.27921,104.20167102262455,336675.5990740999,61.70907,78.16530529008004,19,12.7646856,8.811277711108017,False
3232,75.1794,104.19269135956063,336750.77847409993,65.00415,78.16123315044821,21,13.27325,8.812658271840967,False
3233,240.01445,104.23470242007421,336990.79292409995,33.8244,78.1475193140268,12,2.60131025,8.810737038304982,True
3234,27.4204369,104.21095032807666,337018.21336099994,0.5687113,78.12353081433167,1,3.733056,8.809166945219545,False
3235,81.49834,104.20392942843893,337099.71170099993,62.71723,78.11876843386356,20,11.9797869,8.81014704412365,False
3236,101.375,104.20305522280592,337201.08670099993,90.4275,78.12257212099772,29,13.3343716,8.81154513576638,False
3237,240.01445,104.24501116805683,337441.10115099995,231.44838,78.16993875920562,73,13.4310246,8.812972222409641,True
3238,122.351479,104.25060303582457,337563.45262999996,107.927979,78.17912901252274,34,13.1293526,8.814305261439163,False
3239,80.11857,104.24315257795614,337643.57119999995,61.72995,78.1740505379897,19,12.1323576,8.815329667841928,False
3240,117.852234,104.24735291172837,337761.42343399994,107.60466,78.1831340594286,34,13.5765591,8.816799183098768,False
3241,201.326187,104.2773062699784,337962.74962099997,192.893646,78.21852761448585,61,13.8304052,8.818346114915151,False
3242,240.01445,104.31917460549043,338202.764071,221.634369,78.26276445636911,68,13.07545,8.819659225305369,True
3243,152.475754,104.3340239978415,338355.239825,139.913574,78.2817748817603,44,13.4642267,8.821091407690412,False
3244,79.13873,104.32625726109741,338434.378555,65.17632,78.27773497581647,21,12.6550732,8.822273276307032,False
3245,86.65747,104.32081233436055,338521.036025,63.50348,78.2731820467022,20,11.47488,8.823090720597845,False
3246,240.01445,104.36261567313616,338761.050475,85.5117645,78.275412047458,27,5.54536629,8.822080947205794,True
3247,1.95999873,104.33107806397598,338763.01047373,-3.3260684,78.25028070146247,1,7.441386,8.821655725478907,False
3248,3.13999772,104.29992317470752,338766.15047145,-2.43656325,78.22543869285673,1,10.5380545,8.822184173377465,False
3249,240.01445,104.34169434332102,339006.16492145,193.751923,78.26099624419781,60,11.5274315,8.823016813367193,True
3250,3.49999738,104.31066612887078,339009.66491883004,-2.05725932,78.23628293479344,1,11.7466087,8.82391638010154,False
3251,75.95927,104.30194530569979,339085.62418883,63.47335,78.23174189113463,20,12.9918871,8.825198438151341,False
3252,191.5441,104.3287725365406,339277.16828883,165.4024,78.25854713655555,52,12.596324,8.826358070857935,False
3253,240.01445,104.37048347335691,339517.18273883004,237.45488,78.30748544976288,74,13.8642769,8.827906770159855,True
3254,80.7984543,104.363239457016,339597.98119313,63.39631,78.30290303567261,20,12.2214661,8.82894965870621,False
3255,153.616,104.37837087346544,339751.59719313,137.8789,78.32120595332678,43,13.2451668,8.830306407443935,False
3256,65.82097,104.36652891988022,339817.41816313,38.70782,78.3090396799996,12,9.891537,8.830632338215603,False
3257,47.9409065,104.3492045040313,339865.35906963,36.38318,78.2961671409514,11,12.9067707,8.83188383909426,False
3258,240.01445,104.39084515642419,340105.37351963,237.336975,78.34498261297689,74,13.8461924,8.833422914772868,True
3259,73.9396057,104.38150141924824,340179.31312533,63.8736267,78.34054218465134,20,13.4434986,8.834837482335073,False
3260,72.7998,104.37181378077608,340252.11292533,57.1017532,78.33402721870512,18,12.34113,8.835913032187118,False
3261,111.933228,104.37413252172034,340364.04615333,88.69688,78.33720503311214,28,11.9724207,8.836874856065625,False
3262,240.01445,104.41571447067138,340604.06060333,223.917709,78.38183424953363,69,13.1832247,8.838207274779277,True
3263,51.56099,104.39951627132395,340655.62159333006,37.8543625,78.36941393946636,12,12.1897955,8.839234424097457,False
3264,170.339569,104.41971849336092,340825.96116233006,143.272675,78.38929851699714,45,12.3592587,8.840312862907476,False
3265,105.654282,104.42009661388363,340931.61544433003,88.9604645,78.39253624011599,28,12.7272778,8.841503357528332,False
3266,240.01445,104.4616135622566,341171.62989433005,242.413315,78.44275693171424,74,14.2689371,8.843165155979793,True
3267,240.01445,104.50310509468322,341411.64434433007,60.93079,78.43739667247588,20,4.093296,8.841711262757883,True
3268,1.53999913,104.4715986363097,341413.1843434601,-4.58417749,78.41199227401735,0,6.134418,8.84088283764688,False
3269,119.991875,104.47634635009486,341533.1762184601,115.756523,78.42341611333396,37,14.2116756,8.842525784346897,False
3270,154.256134,104.4915695267462,341687.4323524601,138.239609,78.44170852706077,43,13.2559824,8.843875465269114,False
3271,101.01506,104.49050669900952,341788.4474124601,87.45147,78.44446296346338,27,13.1795359,8.845200949963315,False
3272,96.07589,104.48793499463939,341884.5233024601,89.00556,78.44769068260658,28,13.9583015,8.846763633505502,False
3273,240.01445,104.52934242360529,342124.5377524601,229.093567,78.49371753146615,72,13.3304024,8.848133520082493,True
3274,49.6009445,104.51256527091023,342174.1386969601,38.4873924,78.48149812855489,12,12.9312458,8.84938065272755,False
3275,240.01445,104.55393989220157,342414.15314696013,237.995712,78.53020475874465,74,13.9079437,8.850925252131297,True
3276,127.11068,104.56082534400493,342541.2638269601,116.149719,78.54168812695016,37,13.4638672,8.852333354068987,False
3277,100.295181,104.55952365210868,342641.55900796014,88.9198761,78.54485510527579,28,13.3671036,8.853711068516937,False
3278,112.793083,104.56203541518003,342754.35209096014,64.32822,78.54051812080193,21,9.0065,8.853757678929226,False
3279,99.33534,104.56044142450752,342853.6874309601,65.18381,78.53644471179894,21,10.18429,8.854163452738641,False
3280,175.26062,104.58199635700004,343028.94805096014,163.2098,78.5622597591429,51,13.6025267,8.855611124460367,False
3281,240.01445,104.62327415451392,343268.96250096016,13.7540255,78.54250717326691,4,1.09843814,8.853246853511127,True
3282,239.974442,104.66451460784891,343508.93694296014,240.125412,78.59174023384787,75,14.4284267,8.854945567663012,False
3283,115.472633,104.6678067547853,343624.40957596013,87.02878,78.59431015153478,27,11.4935875,8.85574929654889,False
3284,49.7409477,104.65108115823999,343674.1505236601,39.70062,78.58246676232908,13,12.9720621,8.857002741373329,False
3285,204.966965,104.68161871800918,343879.11748866015,167.164032,78.609432231199,53,11.9418917,8.85794182477017,False
3286,117.672264,104.68557204889231,343996.78975266014,107.705605,78.61828681816455,34,13.6166353,8.859389996856363,False
3287,102.074883,104.68477780214789,344098.86463566014,86.84297,78.62078900349519,27,12.9336262,8.86062949676605,False
3288,127.510612,104.69171996583339,344226.37524766015,115.990105,78.63215436724109,37,13.4077606,8.862012444181875,False
3289,154.016083,104.70671673173005,344380.39133066015,139.308975,78.65060277728449,44,13.2574825,8.863348859522654,False
3290,32.0205421,104.68462366953196,344412.41187276016,11.66486,78.63024236914549,4,8.279573,8.863171420051675,False
3291,240.01445,104.72574485650567,344652.4263227602,193.122757,78.66503195122719,59,11.4878416,8.863968949732607,True
3292,5.079996,104.69547579549216,344657.50631876016,-1.90278363,78.64055813118429,1,8.861904,8.863968322469626,False
3293,49.5209427,104.67872069889467,344707.02726146014,39.5460052,78.62868611389575,13,12.9495783,8.865209017877318,False
3294,240.01445,104.71980622691565,344947.04171146016,84.18424,78.63037268156002,26,5.45095062,8.864172509559808,True
3295,4.239997,104.6893115958908,344951.2817084602,-0.9163165,78.60623104599657,1,14.9563513,8.866021425732932,False
3296,240.01445,104.73036898011536,345191.2961584602,85.93738,78.60845530235397,27,5.55670929,8.865017386856797,True
3297,1.55999911,104.69907678421905,345192.8561575702,-3.56130028,78.58353271952645,1,6.363889,8.864258779520778,False
3298,240.01445,104.74010630914803,345432.8706075702,32.7732277,78.56964239053326,11,2.60241318,8.862360099836266,True
3299,5.59999561,104.71005474482578,345438.47060318023,-1.14104271,78.54548031563162,1,10.911622,8.862981276526222,False
3300,70.16024,104.69958510399401,345508.63084318023,63.2433777,78.54084331483901,20,14.0392618,8.86454984638182,False
3301,51.7009926,104.6835297896941,345560.33183578023,37.8154678,78.52850603052673,12,12.1662464,8.865550057394731,False
3302,60.7412,104.67022199751067,345621.0730357802,40.4388237,78.51697069366104,13,10.9720106,8.866187992144157,False
3303,67.62067,104.65900505775967,345688.6937057802,37.2379723,78.50447326756547,12,9.318333,8.86632488133818,False
3304,141.153336,104.67005055743952,345829.8470417802,114.206818,78.51527906197602,36,12.0231018,8.86728032229419,False
3305,49.1009331,104.65323690616647,345878.94797488017,37.62327,78.50290629070159,12,12.7300529,8.86844908858094,False
3306,240.01445,104.69418101176049,346118.9624248802,240.522659,78.55191408038982,74,14.1041231,8.870032777029644,True
3307,44.0208168,104.67583406159062,346162.9832416802,14.8090248,78.5326389399966,5,7.140807,8.869509878397341,False
3308,49.5009422,104.6591548318864,346212.4841838802,37.741333,78.52030783179225,12,12.6282873,8.870646147267232,False
3309,132.1114,104.66745106796017,346344.5955838802,115.837791,78.53158540301263,37,12.9324541,8.871873650426112,False
3310,64.121254,104.65520146159523,346408.7168378802,39.29366,78.51973104488482,12,10.3117027,8.872308644096679,False
3311,60.8812027,104.64198068274848,346469.5980405802,39.1428,78.50783828407393,12,10.8409491,8.872903219891272,False
3312,157.616852,104.65797551104475,346627.21489258023,139.159271,78.52615091472487,44,12.9432335,8.874132184347827,False
3313,240.01445,104.69883167599767,346867.22934258025,220.372864,78.5689661012885,68,12.91954,8.875353255224871,True
3314,72.93977,104.68924837434528,346940.16911258025,65.4711456,78.56501383197609,21,13.809103,8.876842014954738,False
3315,157.93692,104.7053110203862,347098.10603258025,140.008759,78.58354889839178,44,13.03306,8.878095776036199,False
3316,240.01445,104.74611594770214,347338.12048258027,231.643021,78.62970676090734,73,13.4564314,8.879476456260555,True
3317,196.465149,104.77376714850173,347534.58563158027,189.18779,78.66303750653263,59,13.9961586,8.881019019463372,False
3318,51.0409775,104.75757281768543,347585.62660908024,37.98449,78.65077754646437,12,12.3643026,8.882068833682942,False
3319,240.01445,104.79832511572168,347825.64105908026,228.105209,78.69580750472093,72,13.2356863,8.883380559343175,True
3320,122.711418,104.80372062562658,347948.35247708025,108.004845,78.70463552806288,34,13.0999422,8.88465060803012,False
3321,240.01445,104.84443448572125,348188.36692708026,244.845078,78.75466276156843,75,14.3842678,8.886306620433604,True
3322,49.9809532,104.82791928966896,348238.3478802803,35.386425,78.74160790372329,11,12.0003691,8.887244026357616,False
3323,201.546234,104.85702501182074,348439.8941142803,190.388565,78.77520614540137,60,13.67146,8.88868375430635,False
3324,181.561966,104.8801011071842,348621.4560802803,166.5587,78.8016151387391,53,13.2990541,8.890010580523466,False
3325,27.52044,104.85683504369332,348648.9765202803,14.380785,78.78224045298309,5,10.6783962,8.89054844086015,False
3326,240.01445,104.89747172888765,348888.9909702803,141.968842,78.80123822855344,44,8.532593,8.890440817456403,True
3327,11.8600817,104.86950737961537,348900.85105198034,-1.76716781,78.77702169532876,1,4.17792749,8.889024372212203,False
3328,50.9809761,104.85331491228376,348951.83202808036,37.5504,78.76463388832896,12,12.2155075,8.890023916421274,False
3329,186.463013,104.8778296909223,349138.29504108033,166.3739,78.79095088025194,53,12.9322138,8.891238151892459,False
3330,126.75074,104.88439813245655,349265.0457810803,114.4332,78.801654258366,36,13.3967791,8.892591167192192,False
3331,100.435158,104.88306242542188,349365.4809390803,66.1615,78.79785955579668,21,10.3126936,8.893017496352446,False
3332,162.257843,104.90028174732302,349527.7387820803,116.417519,78.80914996979554,37,10.6921043,8.893557438370348,False
3333,213.348755,104.9328195430784,349741.0875370803,194.771744,78.84394222723036,62,13.1853971,8.894845119036903,False
3334,72.53984,104.9231035924056,349813.62737708027,65.18116,78.83984421216519,21,13.8045225,8.896317727729453,False
3335,237.753967,104.9629329367557,350051.38134408026,215.379791,78.88078572544491,67,13.1446342,8.897591585742129,False
3336,176.640915,104.98441914241015,350228.02225908026,165.746765,78.90682468805717,52,13.674037,8.89902337393585,False
3337,102.374832,104.98363712648495,350330.39709108026,89.1644745,78.90989860169576,28,13.1657038,8.900301971606233,False
3338,228.431976,105.02061985233082,350558.8290670803,217.703125,78.95147835795647,69,13.6927948,8.901737709421809,False
3339,105.714272,105.0208275948129,350664.5433390803,87.18213,78.9539433629406,27,12.5902147,8.9028423745882,False
3340,240.01445,105.06124484703004,350904.5577890803,232.641663,78.99995765025709,73,13.5341158,8.904228983398205,True
3341,240.01445,105.10163790454365,351144.5722390803,220.159332,79.04220828609958,68,12.9192657,8.905430730395091,True
3342,60.8812027,105.08840617647527,351205.45344178035,41.80275,79.03106542006543,13,11.35443,8.906163524910234,False
3343,240.01445,105.12876694339826,351445.46789178037,224.405167,79.07455154078932,70,13.1140041,8.907422226847144,True
3344,72.2198944,105.11892577337929,351517.68778618035,38.5210953,79.06242431105224,12,9.039566,8.907461743525717,False
3345,48.8609276,105.10210723879831,351566.54871378036,22.3188438,79.04546060985311,4,9.751271,8.907714003393124,False
3346,240.01445,105.14242772378374,351806.5631637804,37.4772339,79.03303735022673,12,2.60950232,8.905831692668858,True
3347,240.01445,105.18272411526155,352046.5776137804,88.89967,79.03598525361777,28,5.59215355,8.90484164840753,True
3348,1.79999888,105.1518451650718,352048.3776126604,-3.407928,79.01136042887057,1,7.249258,8.904347149109917,False
3349,240.01445,105.19211467980305,352288.3920626604,239.691147,79.05933886618654,74,14.03579,8.905879380477755,True
3350,111.233345,105.19391803213745,352399.62540766044,89.2588043,79.06238348273394,28,12.1729784,8.906854633916419,False
3351,64.2412338,105.1816969983469,352463.86664146045,14.4329777,79.04309687999364,5,4.985996,8.90568457762459,False
3352,78.3588638,105.17369495980324,352542.22550526046,66.74928,79.03942927352587,22,12.9147625,8.906880603257758,False
3353,240.01445,105.21390991806157,352782.2399552605,193.917938,79.07369068382306,60,11.5132132,8.907657916886372,True
3354,1.639999,105.18302920520587,352783.8799542605,-3.51576543,79.0490665168243,1,6.632804,8.906979665867622,False
3355,45.2008438,105.1651507594815,352829.08079806046,35.9269,79.03621341205029,11,13.4924507,8.908346423254844,False
3356,240.01445,105.20533231467833,353069.0952480605,224.259842,79.07948624536017,70,13.0826359,8.909590252061978,True
3357,240.01445,105.24548993090869,353309.1096980605,232.6276,79.12522592774167,73,13.5333042,8.910967587167113,True
3358,158.7771,105.26143144671248,353467.8867980605,117.590057,79.13668061239689,37,11.0098991,8.911592641220965,False
3359,202.226379,105.2902986534863,353670.1131770605,190.252609,79.16976067443548,60,13.6116362,8.912991880148853,False
3360,240.01445,105.33039512710134,353910.1276270605,36.5534973,79.1570772627169,12,2.60536,8.911114608755954,True
3361,3.33999753,105.3000498734277,353913.4676245905,-2.18600821,79.13287521407878,1,11.4310131,8.911864355406129,False
3362,46.080864,105.28243560041359,353959.5484885905,34.0409126,79.11946297058857,10,12.8412762,8.913033127519334,False
3363,147.734741,105.29505894427312,354107.2832295905,138.54538,79.13713347817985,43,13.8264542,8.914494150734463,False
3364,26.0004044,105.27148740606138,354133.2836339905,14.0678654,79.11779065175945,5,11.0154009,8.915118677116528,False
3365,105.274345,105.27148825527206,354238.5579789905,89.09744,79.12075637221955,28,12.7872734,8.916269391744429,False
3366,80.9784241,105.26427106449509,354319.53640309046,64.8845139,79.11652694783683,21,12.3218985,8.91728116509804,False
3367,240.01445,105.30429190765977,354559.5508530905,11.3412752,79.09639767793846,4,1.12195837,8.914965951912682,True
3368,14.84015,105.27743200804349,354574.3910030905,-1.63690162,79.07242698337255,1,3.56601119,8.913377782446556,False
3369,124.631096,105.28317663968255,354699.0220990905,114.823357,79.08303871682955,36,13.6746092,8.914791030121698,False
3370,61.8612251,105.27029178759362,354760.8833241905,40.3164444,79.07153527637945,13,10.7326012,8.915330439667656,False
3371,78.91877,105.26247466454775,354839.8020941905,65.43146,79.06748897697976,21,12.7806253,8.91647707118956,False
3372,76.29921,105.25388532152743,354916.1013041905,63.3301926,79.06282192585967,20,12.9122705,8.91766206330961,False
3373,240.01445,105.29383805342145,355156.11575419054,193.775726,79.09683108805183,60,11.4855042,8.918423356560927,True
3374,1.59999907,105.26310484684663,355157.71575326053,-3.54863644,79.07233628439799,1,6.373299,8.917669022133968,False
3375,2.759998,105.23273355592904,355160.4757512605,-3.09354854,79.0479908370426,1,6.997625,8.917100120201482,False
3376,240.01445,105.27265705013642,355400.49020126055,233.628113,79.09377878792026,73,13.6157131,8.918491889449053,True
3377,32.4805527,105.25110179270375,355432.97075396054,14.597168,79.07467999882108,5,9.30652,8.918606792650282,False
3378,25.2603874,105.2274218890943,355458.23114136053,11.8865414,79.05479008212515,4,10.3972931,8.919044532824156,False
3379,143.273788,105.23868154168704,355601.5049293605,116.710648,79.0659341655575,37,12.1378269,8.919997117129329,False
3380,240.01445,105.27855602939661,355841.51937936054,232.285522,79.11126540456176,73,13.5153589,8.921356691621302,True
3381,104.214523,105.27824131983454,355945.73390236055,90.65888,79.11468084809783,29,13.0157509,8.922567692570246,False
3382,79.09874,105.27050048561813,356024.83264236053,63.5520248,79.110079234837,20,12.5184584,8.923630936422237,False
3383,240.01445,105.31033020761471,356264.84709236055,218.649048,79.15132634354678,67,12.8585863,8.924794092013007,True
3384,123.211334,105.31562010235241,356388.05842636054,113.83876,79.16157676720412,36,13.6652231,8.926194928008275,False
3385,118.432137,105.31949499656147,356506.49056336057,88.60514,79.16436659386079,28,11.3515778,8.926911436980799,False
3386,158.557053,105.33521784298895,356665.0476163606,139.808167,79.18227675346095,44,12.9603481,8.928102646863557,False
3387,45.600853,105.31758147899635,356710.6484693606,33.9807129,79.16893114854408,10,12.91574,8.929279982958372,False
3388,240.01445,105.35733852401435,356950.6629193606,34.37248,79.15570905552502,12,2.628767,8.927420327414405,True
3389,1.639999,105.32673441084704,356952.3029183606,-3.51188326,79.13131613952753,1,6.66441,8.926752575768665,False
3390,41.7007637,105.30796568792348,356994.00368206063,39.6462326,79.11966862225923,13,15.42856,8.928670513061949,False
3391,240.01445,105.34769039577135,357234.01813206065,235.216125,79.16570119565283,73,13.7318439,8.930086960536716,True
3392,66.5008545,105.33623790877377,357300.51898656064,40.42841,79.15428100367298,13,10.0809565,8.930426249905663,False
3393,123.151344,105.34148845580921,357423.67033056065,109.232925,79.16314591495986,34,13.2489891,8.931699035891544,False
3394,240.01445,105.3811681734121,357663.68478056067,7.58283043,79.14205566290183,4,1.10712588,8.929393622469066,True
3395,1.79999888,105.35065825609446,357665.4847794407,-3.397353,79.11774361322203,1,7.286556,8.928909723316645,False
3396,45.2408447,105.33295807542423,357710.7256241407,36.3295441,79.10514402561506,11,13.6350708,8.930295518686693,False
3397,240.01445,105.37260526174292,357950.7400741407,240.329636,79.15260487105938,74,14.089817,8.931814365163381,True
3398,51.981,105.3568926056918,358002.72107414075,37.81358,79.1404391780426,12,12.1231956,8.932753559170102,False
3399,95.77594,105.35407384940888,358098.49701414077,65.72663,79.13649277934356,21,10.6944542,8.93327185885849,False
3400,103.494644,105.3535269582767,358201.9916581408,90.5198059,79.13984081261434,29,13.0744276,8.93448984584118,False
3401,78.99876,105.34577783538394,358280.9904181408,61.4495926,79.13463932828249,19,12.2490463,8.935464428744488,False
3402,88.8771,105.34093695418599,358369.86751814076,65.29697,79.13057181819187,21,11.3808928,8.936183249547327,False
3403,48.3609161,105.3241928986896,358418.22843424074,38.3362732,79.11858407249156,12,13.1681442,8.937426846652956,False
3404,26.1204071,105.30092504152196,358444.34884134075,12.5674915,79.09903322273465,4,10.5909252,8.93791259822562,False
3405,240.01445,105.34048848497527,358684.36329134076,215.579758,79.13911566760315,66,12.7056837,8.939019138930986,True
3406,240.01445,105.38002869681173,358924.3777413408,87.0402,79.14143542225153,28,5.58959341,8.938035749110394,True
3407,1.49999917,105.34953852084261,358925.8777405108,-4.591618,79.1168586528291,0,6.15140343,8.937217835309658,False
3408,1.57999909,105.31908971232417,358927.4577396008,-3.54270816,79.09260408510232,1,6.48599,8.93649857831573,False
3409,240.01445,105.35860140498704,359167.4721896008,86.83714,79.09487587621845,28,5.555012,8.935506649134647,True
3410,1.619999,105.32817952744891,359169.0921886008,-3.52762938,79.07064640253628,1,6.53303337,8.934802111516131,False
3411,240.01445,105.36766538803894,359409.1066386008,240.535919,79.11798304064753,74,14.11319,8.936320255136327,True
3412,240.01445,105.40712810334139,359649.12108860083,113.777832,79.12814126132729,36,7.05762863,8.935769642116062,True
3413,1.55999911,105.37670116838876,359650.68108771084,-3.56948447,79.10391107505968,1,6.22093344,8.934974202267801,False
3414,4.019997,105.34701262000902,359654.70108471083,-3.15291452,79.07981710154033,1,4.58700228,8.933700631113066,False
3415,97.1957,105.34462570562542,359751.8967847108,88.83989,79.08267510238908,28,13.7714386,8.935117245452417,False
3416,40.72074,105.32570770629708,359792.61752471083,13.4626179,79.0634654837701,4,7.50823832,8.934699540848948,False
3417,50.0209541,105.3095225281858,359842.63847881084,37.9206123,79.05142484777836,12,12.59421,8.935770512595846,False
3418,28.46046,105.28703889374219,359871.0989388108,14.5809021,79.03256278729043,5,10.46546,8.936218051942658,False
3419,173.62027,105.30702521462733,360044.7192088108,158.534576,79.05581578910754,50,13.3054228,8.937495970851128,False
3420,240.01445,105.34641335052949,360284.73365881084,215.840088,79.09581119033881,66,12.7138834,8.938600177701757,True
3421,240.01445,105.38577845916716,360524.74810881086,33.7555122,79.08255766827206,12,2.629245,8.936755876275944,True
3422,1.51999915,105.35542609817676,360526.2681079609,-4.58814144,79.05810685029769,0,6.10623264,8.935928721618938,False
3423,8.320001,105.32707803358484,360534.5881089609,-2.233471,79.03435821522604,1,4.69930172,8.934691027490507,False
3424,240.01445,105.36641429876195,360774.6025589609,230.679779,79.07864718157673,73,13.3654861,8.935985068107478,True
3425,80.89844,105.35927036466012,360855.5009989609,62.9686356,79.0739435285602,20,12.0784206,8.936902567532847,False
3426,56.9411125,105.34513780252799,360912.4421114609,40.4238663,79.06266212831837,13,11.6751013,8.937701808260362,False
3427,80.17856,105.33779418484414,360992.62067146087,63.30915,79.05806524704369,20,12.2993536,8.938682739626495,False
3428,71.54001,105.32793485456851,361064.16068146087,62.82315,79.05332927410115,20,13.6148682,8.940046854404901,False
3429,240.01445,105.3672135116538,361304.1751314609,215.6274,79.09315839942221,66,12.7005062,8.94114351796442,True
3430,51.720993,105.35157321412855,361355.8961244609,40.05414,79.08177676140488,13,12.6064425,8.942212118250728,False
3431,139.172913,105.36143078911714,361495.0690374609,113.758652,79.09188369094105,36,12.1347418,8.943142613640338,False
3432,109.613617,105.36266977111332,361604.6826544609,89.2512,79.09484386469077,28,12.3240929,8.944127739015151,False
3433,25.38039,105.33937169952254,361630.0630444609,11.8764839,79.07526380061718,4,10.355999,8.944539003582872,False
3434,174.2004,105.3594244159758,361804.26344446087,166.925125,79.10084617137996,53,13.8994875,8.945981912288875,False
3435,240.01445,105.39862529678628,362044.2778944609,226.894409,79.14387195386281,71,13.2202234,8.947226232954876,True
3436,103.734604,105.39814100653693,362148.0124984609,66.02198,79.14005300975518,21,9.906202,8.947505329511058,False
3437,240.01445,105.43730781159759,362388.0269484609,238.063782,79.18629209296444,74,13.9004345,8.94894639124236,True
3438,84.39785,105.43118813218759,362472.4247984609,39.8304329,79.17484478080824,13,7.893624,8.948639433013378,False
3439,124.931046,105.43685834383858,362597.3558444609,113.66291,79.18487329642883,36,13.4728813,8.949955002035473,False
3440,56.2410965,105.42255725027934,362653.5969409609,38.55173,79.17306133616825,12,11.472784,8.950688382558138,False
3441,61.9612274,105.40992681440305,362715.5581683609,41.73596,79.16218162058088,13,11.1262083,8.951320617349607,False
3442,50.8409729,105.3940729637597,362766.3991412609,36.07804,79.14966443823904,11,12.0487022,8.952220495787332,False
3443,195.184875,105.42015219757795,362961.58401626087,167.3566,79.17528364694127,53,12.4830532,8.953246006302642,False
3444,122.391472,105.42507999078423,363083.97548826085,115.984512,79.18597157619593,37,13.9534321,8.954697860569105,False
3445,78.07891,105.41714206045307,363162.05439826084,63.01194,79.18127664685596,20,12.5170269,8.955731918345428,False
3446,31.2605247,105.39562243846802,363193.3149229608,11.9694748,79.16177235148542,4,8.614195,8.955632807225768,False
3447,240.01445,105.43467634840755,363433.32937296084,38.24267,79.14990141955869,11,2.59206319,8.95378668897302,True
3448,3.35999751,105.4050723232224,363436.6893704708,-2.10509181,79.12633558625545,1,11.8447618,8.954625138831206,False
3449,3.19999766,105.37543907455229,363439.8893681308,-2.6849978,79.10261528083758,1,8.641997,8.954534495706001,False
3450,71.69998,105.36567807192198,363511.5893481308,63.2241669,79.09801283203153,20,13.6720438,8.955901889707246,False
3451,54.4810562,105.3509331800437,363566.0704043308,11.3484421,79.07838096569364,4,4.973076,8.954747781944363,False
3452,28.2004547,105.32858367874587,363594.2708590308,12.5498219,79.05910849782988,4,9.832303,8.955001998403823,False
3453,240.01445,105.36758914249371,363834.2853090308,32.84274,79.04572408760751,11,2.539504,8.953144049374457,True
3454,1.55999911,105.33753483154047,363835.8453081408,-3.578651,79.02180272828858,1,6.08224058,8.95231286713086,False
3455,3.11999774,105.3079494373027,363838.9653058808,-2.50960422,78.99820463655246,1,10.0082808,8.952618501843704,False
3456,173.540253,105.32769258069467,364012.5055588808,139.808517,79.01580021304652,44,11.9077711,8.953473580720484,False
3457,240.01445,105.3666531700552,364252.5200088808,165.174179,79.04072308802105,51,9.966026,8.953766479887184,True
3458,14.6601458,105.34042225410087,364267.1801546808,-1.83885145,79.01733396872145,1,3.4373827,8.952171227203584,False
3459,240.01445,105.3793566362188,364507.1946046808,239.023865,79.0635920002425,74,13.9891853,8.953627432486266,True
3460,49.0609322,105.36307963493665,364556.2555368808,37.7865639,79.0516622233349,12,12.7780714,8.954732763112716,False
3461,124.31115,105.36855437355702,364680.56668688083,64.24809,79.04738497045328,21,8.218574,8.954520061938744,False
