EpisodeNumber,IterationTime,Reward,CheckpointCount,AverageVelocity,TimedOut
1,19.4602547,-3.84240127,1,0.9094194,False
2,16.460186,-3.83341217,1,0.944423437,False
3,20.6602821,-3.9211967,1,0.809655964,False
4,9.140019,-3.71874261,1,1.25419593,False
5,25.240387,-3.93366575,1,0.8187286,False
6,14.2401361,-3.80745935,1,0.958964765,False
7,3.979997,-4.832117,0,1.653322,False
8,4.159997,-4.82078,0,1.61222148,False
9,4.4599967,-4.80391073,0,1.58565533,False
10,4.67999649,-4.85231161,0,1.41107273,False
11,4.239997,-4.83269,0,1.57803047,False
12,4.279997,-4.808686,0,1.62314546,False
13,4.319997,-4.837479,0,1.53085685,False
14,4.53999662,-4.84216928,0,1.47402132,False
15,4.51999664,-4.837861,0,1.47782934,False
16,4.279997,-4.836141,0,1.54374015,False
17,4.67999649,-4.830209,0,1.45486474,False
18,4.85999632,-4.832887,0,1.41147721,False
19,4.93999624,-4.840811,0,1.39401948,False
20,4.959996,-4.83114958,0,1.38902974,False
21,5.219996,-4.822323,0,1.33910084,False
22,4.73999643,-4.840101,0,1.4293282,False
23,5.079996,-4.84250259,0,1.35611081,False
24,5.119996,-4.81639242,0,1.38520324,False
25,5.73999548,-4.816463,0,1.270026,False
26,5.87999535,-4.855496,0,1.180498,False
27,5.51999569,-4.84227133,0,1.26185608,False
28,5.53999567,-4.837432,0,1.25384438,False
29,5.319996,-4.82297325,0,1.31865942,False
30,5.59999561,-4.784866,0,1.33883548,False
31,5.47999573,-4.84608269,0,1.24657035,False
32,5.099996,-4.8075695,0,1.38958418,False
33,5.57999563,-4.833925,0,1.26588285,False
34,5.51999569,-4.82404041,0,1.33813691,False
35,5.339996,-4.789838,0,1.39214921,False
36,5.299996,-4.787876,0,1.42443776,False
37,5.49999571,-4.822063,0,1.29485953,False
38,5.099996,-4.8067584,0,1.391529,False
39,5.299996,-4.81303835,0,1.33451021,False
40,5.279996,-4.8048563,0,1.35869455,False
41,6.279995,-4.8581624,0,1.11467409,False
42,5.47999573,-4.837755,0,1.26747108,False
43,6.019995,-4.84212637,0,1.18290734,False
44,6.059995,-4.849247,0,1.1579659,False
45,5.85999537,-4.864054,0,1.15133119,False
46,6.439995,-4.857507,0,1.090802,False
47,5.97999525,-4.864633,0,1.143492,False
48,6.5599947,-4.84109354,0,1.10657609,False
49,5.359996,-4.804877,0,1.37319088,False
50,5.53999567,-4.83780336,0,1.24956691,False
51,5.69999552,-4.845803,0,1.2033031,False
52,5.95999527,-4.830977,0,1.18404257,False
53,5.399996,-4.80233765,0,1.35902238,False
54,5.47999573,-4.81907749,0,1.31024134,False
55,5.319996,-4.806027,0,1.33099723,False
56,5.179996,-4.83487844,0,1.33499908,False
57,4.959996,-4.819857,0,1.39688015,False
58,5.7199955,-4.847544,0,1.19078588,False
59,5.45999575,-4.84825945,0,1.24464834,False
60,5.87999535,-4.860044,0,1.17185056,False
61,5.45999575,-4.848374,0,1.26525545,False
62,5.299996,-4.84081554,0,1.28220463,False
63,5.399996,-4.843993,0,1.27510774,False
64,5.419996,-4.83227634,0,1.2805804,False
65,5.63999557,-4.84636927,0,1.22989428,False
66,5.85999537,-4.86074638,0,1.168731,False
67,6.73999453,-4.84879,0,1.078978,False
68,5.87999535,-4.83138847,0,1.20118356,False
69,5.139996,-4.833093,0,1.31052744,False
70,5.319996,-4.83242464,0,1.30372369,False
71,5.279996,-4.851085,0,1.27097332,False
72,5.57999563,-4.821968,0,1.26828158,False
73,6.119995,-4.882465,0,1.113936,False
74,5.399996,-4.82386255,0,1.29209948,False
75,5.219996,-4.838621,0,1.30670834,False
76,4.93999624,-4.821112,0,1.39405107,False
77,5.219996,-4.83569145,0,1.33180451,False
78,5.51999569,-4.8555,0,1.22539127,False
79,5.379996,-4.851293,0,1.26415813,False
80,5.339996,-4.85223341,0,1.283738,False
81,5.91999531,-4.84810925,0,1.19494009,False
82,5.73999548,-4.84589958,0,1.21310341,False
83,5.93999529,-4.841567,0,1.1811974,False
84,5.49999571,-4.836979,0,1.26099026,False
85,5.199996,-4.8368845,0,1.310366,False
86,6.339995,-4.86051846,0,1.10248232,False
87,6.059995,-4.814667,0,1.23532891,False
88,5.77999544,-4.836934,0,1.20959473,False
89,6.199995,-4.85182428,0,1.12543261,False
90,5.55999565,-4.8297,0,1.26312125,False
91,5.399996,-4.81817436,0,1.31349647,False
92,5.89999533,-4.8034215,0,1.2910161,False
93,6.299995,-4.83223772,0,1.15860224,False
94,5.55999565,-4.808729,0,1.3004756,False
95,6.51999474,-4.8049407,0,1.18849087,False
96,6.219995,-4.791246,0,1.2402271,False
97,6.57999468,-4.81590176,0,1.13497376,False
98,5.399996,-4.806552,0,1.32384956,False
99,6.439995,-4.74427843,0,1.29852283,False
100,6.039995,-4.764993,0,1.34413111,False
101,6.059995,-4.787899,0,1.2719847,False
102,6.079995,-4.75920963,0,1.30240321,False
103,6.9799943,-4.703742,0,1.34481585,False
104,7.71999359,-4.73011351,0,1.25237775,False
105,6.57999468,-4.70466471,0,1.37793636,False
106,6.95999432,-4.750753,0,1.25896478,False
107,6.299995,-4.73193026,0,1.35040486,False
108,5.91999531,-4.761384,0,1.34219146,False
109,6.61999464,-4.772743,0,1.24044907,False
110,7.319994,-4.770885,0,1.15859091,False
111,6.199995,-4.72432041,0,1.390421,False
112,6.49999475,-4.775742,0,1.24142361,False
113,6.81999445,-4.77470064,0,1.21634769,False
114,6.91999435,-4.67565727,0,1.474051,False
115,6.81999445,-4.76344967,0,1.21081007,False
116,7.079994,-4.735902,0,1.28421414,False
117,7.339994,-4.68826437,0,1.37015688,False
118,7.279994,-4.62953568,0,1.52768326,False
119,6.89999437,-4.755323,0,1.281987,False
120,7.239994,-4.69119,0,1.40783381,False
121,6.73999453,-4.798667,0,1.19022262,False
122,7.319994,-4.744585,0,1.28020036,False
123,7.259994,-4.740935,0,1.26539183,False
124,6.89999437,-4.7262826,0,1.32232273,False
125,7.379994,-4.73697138,0,1.26454294,False
126,7.03999424,-4.753148,0,1.214418,False
127,8.700009,-3.63214231,1,1.36672318,False
128,7.419994,-4.68904257,0,1.33114779,False
129,8.480004,-3.60615826,1,1.49389732,False
130,6.85999441,-4.664671,0,1.47060239,False
131,7.71999359,-4.62372828,0,1.49491727,False
132,8.179997,-3.54712725,1,1.64087212,False
133,6.61999464,-4.65378428,0,1.53390527,False
134,7.379994,-4.706127,0,1.271855,False
135,7.55999374,-4.63537169,0,1.476857,False
136,7.9199934,-4.679484,0,1.29404414,False
137,7.03999424,-3.599422,1,1.65697443,False
138,7.499994,-4.6710186,0,1.40725589,False
139,9.080018,-3.64279652,1,1.33012688,False
140,7.159994,-4.66318226,0,1.48498857,False
141,7.75999355,-3.642892,1,1.45239043,False
142,6.89999437,-3.59074235,1,1.62712586,False
143,6.73999453,-4.6194973,0,1.60633349,False
144,6.89999437,-4.6342926,0,1.54808426,False
145,7.439994,-3.59535837,1,1.59779215,False
146,7.419994,-3.60255671,1,1.61764455,False
147,8.600007,-3.58531165,1,1.47911024,False
148,8.139997,-3.56992722,1,1.57658231,False
149,8.62000751,-3.592298,1,1.51443779,False
150,8.640008,-3.57801723,1,1.54080379,False
151,8.72001,-3.58898067,1,1.46651864,False
152,8.560006,-3.57753134,1,1.49105942,False
153,7.65999365,-3.57722068,1,1.66510391,False
154,8.72001,-3.58651233,1,1.47038853,False
155,9.60003,-3.61870337,1,1.34454489,False
156,7.239994,-3.58304214,1,1.66404843,False
157,7.479994,-3.592381,1,1.612606,False
158,7.67999363,-3.58646441,1,1.59056473,False
159,9.340024,-3.59687066,1,1.38446283,False
160,8.179997,-3.58281636,1,1.49481761,False
161,8.159997,-3.596146,1,1.4856298,False
162,7.499994,-3.620445,1,1.4667511,False
163,8.059995,-3.62050581,1,1.40165818,False
164,7.8199935,-3.63538671,1,1.408588,False
165,7.399994,-4.64895868,0,1.37918675,False
166,7.93999338,-4.683192,0,1.23439121,False
167,7.419994,-3.65888786,1,1.35144711,False
168,7.65999365,-3.62367058,1,1.381601,False
169,8.239999,-3.637086,1,1.29223919,False
170,7.61999369,-3.61138582,1,1.43863142,False
171,7.459994,-3.64384317,1,1.36805356,False
172,8.259999,-4.69462347,0,1.21038,False
173,8.800012,-3.658322,1,1.203346,False
174,7.259994,-3.62482786,1,1.44607437,False
175,6.6599946,-4.6553297,0,1.42995846,False
176,8.860013,-3.59477425,1,1.3794235,False
177,8.460004,-3.65059519,1,1.27868962,False
178,7.01999426,-3.588083,1,1.629313,False
179,7.89999342,-3.57941461,1,1.54785609,False
180,8.259999,-3.645743,1,1.314022,False
181,7.61999369,-3.66066265,1,1.33581889,False
182,7.77999353,-3.64045,1,1.31903458,False
183,8.019994,-3.65105152,1,1.30461466,False
184,7.459994,-3.57900238,1,1.61578071,False
185,7.179994,-3.63089013,1,1.43743837,False
186,7.89999342,-3.64627314,1,1.3221103,False
187,8.380002,-3.65348887,1,1.24628592,False
188,8.28,-3.65295029,1,1.29540908,False
189,7.59999371,-3.574866,1,1.58834374,False
190,6.79999447,-3.60249853,1,1.55815816,False
191,7.279994,-3.62040734,1,1.46517313,False
192,7.63999367,-3.600491,1,1.44516611,False
193,7.97999334,-3.54057479,1,1.6103729,False
194,7.65999365,-3.630118,1,1.35674942,False
195,8.239999,-3.64155817,1,1.279175,False
196,7.57999372,-3.62081766,1,1.364599,False
197,8.340001,-3.627137,1,1.29729354,False
198,7.459994,-3.62611866,1,1.36387157,False
199,8.420003,-3.648912,1,1.21148109,False
200,7.71999359,-3.63359022,1,1.36087644,False
201,7.61999369,-3.642541,1,1.339695,False
202,6.95999432,-3.60905838,1,1.4936974,False
203,7.67999363,-3.63386059,1,1.36066067,False
204,7.89999342,-3.59950781,1,1.502275,False
205,8.199998,-3.65179825,1,1.28414476,False
206,7.89999342,-3.617239,1,1.32836413,False
207,6.69999456,-3.60113788,1,1.59342575,False
208,7.61999369,-3.61497784,1,1.40325058,False
209,8.199998,-3.643309,1,1.29176688,False
210,7.079994,-3.62885475,1,1.41474617,False
211,7.159994,-3.61968,1,1.473204,False
212,7.159994,-3.6165204,1,1.43124664,False
213,8.199998,-3.65137,1,1.24656177,False
214,8.239999,-3.631725,1,1.27873755,False
215,7.95999336,-3.55002022,1,1.62928617,False
216,8.099996,-3.63108778,1,1.30715334,False
217,7.93999338,-3.611147,1,1.33388042,False
218,8.28,-3.60039139,1,1.34374833,False
219,8.340001,-3.48317766,1,1.70644,False
220,7.519994,-3.61241221,1,1.39688087,False
221,8.900014,-3.47318268,1,1.65038025,False
222,7.77999353,-3.5758357,1,1.47740734,False
223,7.77999353,-3.58836222,1,1.45051658,False
224,8.560006,-3.610168,1,1.26422536,False
225,8.540006,-3.54216146,1,1.57548785,False
226,7.75999355,-3.60038,1,1.40237761,False
227,8.3,-3.620194,1,1.30848408,False
228,7.139994,-3.61193943,1,1.45567465,False
229,8.940015,-3.51138973,1,1.56421208,False
230,8.340001,-3.62113857,1,1.28800392,False
231,7.459994,-3.60291767,1,1.435443,False
232,9.040017,-3.49279356,1,1.59182882,False
233,7.75999355,-3.59361839,1,1.48040068,False
234,7.99999332,-3.62230372,1,1.30290949,False
235,7.69999361,-3.59643126,1,1.43623984,False
236,7.75999355,-3.602125,1,1.391992,False
237,7.61999369,-3.61007333,1,1.413333,False
238,8.239999,-3.50398374,1,1.64919889,False
239,7.83999348,-3.597062,1,1.4061631,False
240,7.359994,-3.588717,1,1.480117,False
241,7.359994,-3.592733,1,1.46465,False
242,7.85999346,-3.612583,1,1.42286289,False
243,8.940015,-3.48665619,1,1.60715806,False
244,7.93999338,-3.624981,1,1.31685293,False
245,6.75999451,-3.59520578,1,1.55005562,False
246,7.179994,-3.59669662,1,1.46153557,False
247,8.640008,-3.63058138,1,1.27038634,False
248,7.57999372,-3.60690975,1,1.41012323,False
249,7.199994,-3.60410833,1,1.48996377,False
250,8.72001,-3.62687588,1,1.25900638,False
251,7.89999342,-3.592379,1,1.38819647,False
252,7.399994,-3.5862422,1,1.4838264,False
253,7.359994,-3.60593438,1,1.43783438,False
254,8.099996,-3.61508036,1,1.339973,False
255,7.479994,-3.59663463,1,1.48685014,False
256,8.980016,-3.48685169,1,1.59025717,False
257,7.83999348,-3.61181021,1,1.34882259,False
258,7.67999363,-3.60835,1,1.41858244,False
259,7.539994,-3.589428,1,1.44423187,False
260,7.159994,-3.58499026,1,1.52395165,False
261,7.63999367,-3.60582018,1,1.40130818,False
262,9.420026,-3.49022484,1,1.530991,False
263,7.219994,-3.56920719,1,1.54713011,False
264,7.75999355,-3.61552238,1,1.3712523,False
265,7.77999353,-3.61360455,1,1.39396966,False
266,8.72001,-3.60910177,1,1.266207,False
267,9.1000185,-3.4852066,1,1.57390153,False
268,9.960038,-3.551029,1,1.37413967,False
269,8.320001,-3.50679636,1,1.65468872,False
270,7.539994,-3.61066532,1,1.44155729,False
271,7.61999369,-3.59871387,1,1.377235,False
272,7.539994,-3.58786869,1,1.4430604,False
273,7.399994,-3.599422,1,1.44684434,False
274,7.61999369,-3.60129,1,1.44906831,False
275,9.520028,-3.50488281,1,1.50234175,False
276,9.640031,-3.504053,1,1.5166564,False
277,9.240022,-3.494203,1,1.57723391,False
278,7.339994,-3.579629,1,1.55573714,False
279,7.77999353,-3.58449626,1,1.45316529,False
280,7.499994,-3.58064866,1,1.50724339,False
281,8.239999,-3.58551455,1,1.37544036,False
282,8.079995,-3.60684776,1,1.336795,False
283,9.820035,-3.50481248,1,1.48055875,False
284,7.099994,-3.58301449,1,1.55087531,False
285,7.63999367,-3.58425856,1,1.490792,False
286,8.019994,-3.5907402,1,1.37013388,False
287,7.459994,-3.58346534,1,1.47830856,False
288,8.099996,-3.60453415,1,1.33976364,False
289,7.459994,-3.57844925,1,1.49094737,False
290,8.259999,-3.59453058,1,1.36483967,False
291,7.87999344,-3.58458662,1,1.40990484,False
292,7.139994,-3.57040048,1,1.61302364,False
293,7.85999346,-3.59120226,1,1.39507544,False
294,7.69999361,-3.588438,1,1.45716631,False
295,9.660031,-3.49315286,1,1.51367486,False
296,7.179994,-3.55929661,1,1.55292583,False
297,9.020017,-3.4729,1,1.62014329,False
298,7.73999357,-3.596632,1,1.399012,False
299,7.399994,-3.58855,1,1.47260857,False
300,8.259999,-3.58674574,1,1.3486464,False
301,8.259999,-3.602703,1,1.35599089,False
302,7.319994,-3.58891964,1,1.45562232,False
303,8.320001,-3.60232973,1,1.33958137,False
304,7.97999334,-3.59712481,1,1.38512743,False
305,7.319994,-3.58986139,1,1.47978985,False
306,6.87999439,-3.59862,1,1.52281368,False
307,7.93999338,-3.57117033,1,1.43266964,False
308,9.220021,-3.50179338,1,1.536299,False
309,8.460004,-3.582731,1,1.352279,False
310,7.55999374,-3.571085,1,1.48221385,False
311,8.039994,-3.57138157,1,1.432974,False
312,8.380002,-3.59733772,1,1.33367932,False
313,7.83999348,-3.58277464,1,1.43757761,False
314,7.159994,-3.58977342,1,1.48549128,False
315,7.59999371,-3.59661961,1,1.4749186,False
316,7.179994,-3.58451462,1,1.51471281,False
317,7.61999369,-3.58651423,1,1.43502736,False
318,7.8199935,-3.594399,1,1.38585711,False
319,9.080018,-3.478635,1,1.61188483,False
320,8.119996,-3.58405256,1,1.41634631,False
321,8.139997,-3.59207535,1,1.35765278,False
322,8.199998,-3.58400774,1,1.39618111,False
323,7.57999372,-3.57359219,1,1.47768426,False
324,7.57999372,-3.58982944,1,1.43955362,False
325,7.59999371,-3.59509373,1,1.44696867,False
326,7.93999338,-3.58268523,1,1.42321455,False
327,8.059995,-3.595261,1,1.4187609,False
328,7.219994,-3.56968379,1,1.51630974,False
329,9.240022,-3.48775768,1,1.57474935,False
330,8.019994,-3.58673859,1,1.37667084,False
331,7.61999369,-3.59084558,1,1.42608154,False
332,7.65999365,-3.59130335,1,1.4269743,False
333,7.099994,-3.57933426,1,1.54057217,False
334,9.840035,-3.46965075,1,1.51461518,False
335,7.55999374,-3.57860255,1,1.44456613,False
336,8.440003,-3.589985,1,1.30226409,False
337,8.72001,-3.61456013,1,1.26900041,False
338,7.83999348,-3.58475161,1,1.43711114,False
339,7.63999367,-3.57915735,1,1.45160532,False
340,8.159997,-3.59760952,1,1.37857878,False
341,8.900014,-3.58779478,1,1.28621352,False
342,7.97999334,-3.58272886,1,1.38640583,False
343,8.059995,-3.59100342,1,1.40454614,False
344,7.59999371,-3.5833118,1,1.4440161,False
345,7.459994,-3.5957737,1,1.47867608,False
346,8.320001,-3.60270166,1,1.35920477,False
347,7.139994,-3.55824375,1,1.57346714,False
348,7.65999365,-3.598993,1,1.41851056,False
349,7.97999334,-3.60069728,1,1.35545647,False
350,8.139997,-3.60026455,1,1.36522889,False
351,7.71999359,-3.60947371,1,1.410346,False
352,7.139994,-3.57199359,1,1.57190883,False
353,8.099996,-3.58542252,1,1.38853359,False
354,7.519994,-3.58834219,1,1.45551372,False
355,7.69999361,-3.57951164,1,1.4195137,False
356,7.97999334,-3.58400822,1,1.39732754,False
357,7.57999372,-3.57898426,1,1.46272111,False
358,7.77999353,-3.56714582,1,1.43921721,False
359,7.8199935,-3.59637761,1,1.42241013,False
360,7.499994,-3.590902,1,1.44879067,False
361,8.179997,-3.59896135,1,1.36391819,False
362,8.059995,-3.600006,1,1.3720721,False
363,7.059994,-3.58539438,1,1.544508,False
364,7.539994,-3.59532928,1,1.45623,False
365,7.67999363,-3.597847,1,1.42628109,False
366,7.179994,-3.592144,1,1.49566531,False
367,8.219998,-3.60434127,1,1.34630454,False
368,7.85999346,-3.596037,1,1.38808465,False
369,7.97999334,-3.59441662,1,1.39420462,False
370,7.83999348,-3.59271288,1,1.39148653,False
371,7.97999334,-3.61723471,1,1.33629012,False
372,7.9199934,-3.59637213,1,1.41685712,False
373,7.479994,-3.5877142,1,1.42862332,False
374,9.1000185,-3.6192224,1,1.22636855,False
375,8.059995,-3.60881042,1,1.32843566,False
376,6.99999428,-3.60444832,1,1.48348272,False
377,8.420003,-3.612208,1,1.29915881,False
378,7.139994,-3.59344053,1,1.47979617,False
379,8.420003,-3.61423254,1,1.28219914,False
380,7.339994,-3.58763838,1,1.4658159,False
381,8.099996,-3.60571575,1,1.31847262,False
382,8.099996,-3.61561418,1,1.32703412,False
383,7.85999346,-3.62016773,1,1.31209826,False
384,8.259999,-3.61677623,1,1.300877,False
385,7.95999336,-3.59468126,1,1.37288332,False
386,8.159997,-3.6124897,1,1.30599511,False
387,8.480004,-3.61424875,1,1.26995087,False
388,8.600007,-3.624044,1,1.25302708,False
389,8.500005,-3.60536671,1,1.27401257,False
390,8.139997,-3.60390139,1,1.3193754,False
391,8.860013,-3.610519,1,1.20661771,False
392,8.920014,-3.61997652,1,1.23068261,False
393,8.380002,-3.612601,1,1.29657662,False
394,9.58002949,-3.63128686,1,1.150385,False
395,9.460027,-3.62964249,1,1.1762979,False
396,8.880013,-3.60906744,1,1.246154,False
397,9.660031,-3.62649131,1,1.159331,False
398,8.159997,-3.59173965,1,1.35719752,False
399,9.460027,-3.6110518,1,1.19170964,False
400,8.520005,-3.60330582,1,1.30619419,False
401,9.18002,-3.61713934,1,1.21533918,False
402,9.240022,-3.61105132,1,1.20757318,False
403,8.40000248,-3.59762216,1,1.30149364,False
404,10.1000414,-3.63460851,1,1.14822912,False
405,9.080018,-3.603497,1,1.24251,False
406,9.460027,-3.52524948,1,1.487972,False
407,8.940015,-3.61089921,1,1.27636158,False
408,8.820012,-3.59883785,1,1.25125408,False
409,10.8400583,-3.53357434,1,1.35570312,False
410,8.840013,-3.59203529,1,1.28443968,False
411,9.640031,-3.625918,1,1.18954933,False
412,9.640031,-3.617453,1,1.19112062,False
413,9.900037,-3.631809,1,1.16339636,False
414,9.60003,-3.60540581,1,1.18988407,False
415,8.940015,-3.60390568,1,1.25499475,False
416,9.020017,-3.59225488,1,1.27518034,False
417,9.040017,-3.5990696,1,1.24447155,False
418,9.780034,-3.61140585,1,1.15008783,False
419,9.060018,-3.61297464,1,1.23602855,False
420,8.72001,-3.58231878,1,1.32818949,False
421,8.600007,-3.59678245,1,1.289911,False
422,9.260022,-3.61584616,1,1.19947946,False
423,8.219998,-3.598472,1,1.34531081,False
424,8.540006,-3.601409,1,1.30787826,False
425,9.560029,-3.63022518,1,1.15344286,False
426,8.700009,-3.61205,1,1.2693485,False
427,8.440003,-3.612963,1,1.28776717,False
428,8.680009,-3.609853,1,1.25613582,False
429,9.360024,-3.60736966,1,1.194152,False
430,8.960015,-3.61686516,1,1.22198546,False
431,8.239999,-3.60026836,1,1.34976768,False
432,8.3,-3.6096,1,1.32590544,False
433,8.960015,-3.59642553,1,1.24026883,False
434,9.260022,-3.60502243,1,1.22448969,False
435,9.080018,-3.61628532,1,1.21718621,False
436,8.840013,-3.61023188,1,1.24733627,False
437,7.8199935,-3.59832549,1,1.38411915,False
438,8.760011,-3.6144762,1,1.24849033,False
439,8.780011,-3.61306143,1,1.24759388,False
440,10.3200464,-3.63162041,1,1.09432781,False
441,8.420003,-3.59900045,1,1.31103289,False
442,9.640031,-3.610529,1,1.15273476,False
443,7.85999346,-3.588529,1,1.38054764,False
444,9.080018,-3.60468674,1,1.2243408,False
445,10.3400469,-3.628365,1,1.08784568,False
446,9.320024,-3.61250925,1,1.18161881,False
447,8.820012,-3.60227537,1,1.2580682,False
448,9.640031,-3.61138678,1,1.13868308,False
449,8.540006,-3.60733056,1,1.27737355,False
450,9.220021,-3.611164,1,1.20994771,False
451,9.400025,-3.52436161,1,1.4356426,False
452,8.640008,-3.59471178,1,1.27247775,False
453,8.920014,-3.61101341,1,1.23154259,False
454,10.0800409,-3.62938738,1,1.09833622,False
455,9.700032,-3.624978,1,1.14753437,False
456,9.640031,-3.62386036,1,1.16440988,False
457,9.720033,-3.61347342,1,1.145416,False
458,8.74001,-3.60469437,1,1.261476,False
459,9.16002,-3.60573435,1,1.20144963,False
460,8.920014,-3.62622023,1,1.22486,False
461,8.900014,-3.60434771,1,1.2294662,False
462,8.800012,-3.60443258,1,1.27338707,False
463,9.380025,-3.61559916,1,1.19943643,False
464,9.420026,-3.60928822,1,1.19248819,False
465,10.2000437,-3.621612,1,1.10114145,False
466,9.360024,-3.59485579,1,1.21806252,False
467,9.420026,-3.60954952,1,1.18291616,False
468,8.900014,-3.59315372,1,1.26161218,False
469,9.18002,-3.598751,1,1.23275924,False
470,9.380025,-3.5891912,1,1.22478127,False
471,8.940015,-3.584365,1,1.27750456,False
472,9.80003452,-3.62185574,1,1.137152,False
473,8.600007,-3.60174513,1,1.28400612,False
474,9.040017,-3.594275,1,1.24803686,False
475,9.16002,-3.60531187,1,1.22031546,False
476,10.1200418,-3.63117456,1,1.08872783,False
477,10.2000437,-3.61478281,1,1.10420418,False
478,9.460027,-3.60185,1,1.19020307,False
479,8.760011,-3.60295248,1,1.27261889,False
480,10.2000437,-3.61592531,1,1.10866725,False
481,9.80003452,-3.62468815,1,1.14023566,False
482,8.74001,-3.60440016,1,1.27065217,False
483,9.1000185,-3.60329342,1,1.22396672,False
484,9.480027,-3.60636234,1,1.19809377,False
485,9.240022,-3.6199255,1,1.18251812,False
486,9.640031,-3.60315037,1,1.164004,False
487,9.460027,-3.61708641,1,1.18923616,False
488,9.900037,-3.61594915,1,1.12082529,False
489,9.300023,-3.61405373,1,1.1895045,False
490,9.420026,-3.61405134,1,1.16942549,False
491,9.400025,-3.607822,1,1.15978289,False
492,10.46005,-3.63737,1,1.05621243,False
493,9.080018,-3.6130228,1,1.20970452,False
494,9.540029,-3.608973,1,1.18049479,False
495,9.840035,-3.61826658,1,1.12685108,False
496,9.840035,-3.622667,1,1.13824642,False
497,9.980039,-3.62323117,1,1.11158907,False
498,10.06004,-3.61254835,1,1.12034988,False
499,10.90006,-3.63943744,1,1.01821661,False
500,11.1400652,-3.62359333,1,1.01163638,False
501,10.1800432,-3.62367344,1,1.09436381,False
502,10.8600588,-3.62631416,1,1.02565014,False
503,10.1000414,-3.613894,1,1.10283625,False
504,10.3200464,-3.60309529,1,1.11387908,False
505,9.480027,-3.60290384,1,1.18131638,False
506,10.02004,-3.61843848,1,1.11638665,False
507,9.920037,-3.62891769,1,1.093355,False
508,9.400025,-3.62429738,1,1.17029071,False
509,9.780034,-3.59383917,1,1.153722,False
510,10.5000505,-3.60766745,1,1.07665873,False
511,8.72001,-3.60887027,1,1.26117051,False
512,10.4000483,-3.61977577,1,1.06799924,False
513,9.220021,-3.60351133,1,1.189853,False
514,8.640008,-3.60720634,1,1.2630868,False
515,9.440026,-3.610971,1,1.155413,False
516,9.880036,-3.61062145,1,1.11216545,False
517,10.5800524,-3.54650068,1,1.308329,False
518,9.780034,-3.622429,1,1.13554537,False
519,9.720033,-3.61478472,1,1.13606238,False
520,10.1400423,-3.62456226,1,1.09190524,False
521,10.6600542,-3.62928343,1,1.04229546,False
522,10.520051,-3.632955,1,1.04762053,False
523,10.780057,-3.62697768,1,1.03477037,False
524,9.780034,-3.62293434,1,1.1157937,False
525,10.2200441,-3.6296463,1,1.08535445,False
526,10.3600473,-3.613056,1,1.07623386,False
527,9.920037,-3.61113048,1,1.11992741,False
528,9.900037,-3.62310362,1,1.1174401,False
529,10.1400423,-3.634275,1,1.07379651,False
530,10.2600451,-3.62731457,1,1.07714772,False
531,9.300023,-3.61740661,1,1.17478585,False
532,10.5000505,-3.61911941,1,1.04660249,False
533,9.920037,-3.62031841,1,1.1125499,False
534,10.06004,-3.61247373,1,1.103606,False
535,9.820035,-3.61151338,1,1.12135267,False
536,8.900014,-3.62092733,1,1.22105491,False
537,9.920037,-3.611771,1,1.11813188,False
538,10.7200556,-3.62007785,1,1.037917,False
539,10.4000483,-3.620428,1,1.07263112,False
540,9.62003,-3.61910534,1,1.135969,False
541,10.1600428,-3.620961,1,1.05733681,False
542,9.480027,-3.60733271,1,1.16110313,False
543,9.960038,-3.6073842,1,1.10488164,False
544,9.980039,-3.62867641,1,1.08062255,False
545,9.880036,-3.62390852,1,1.10684586,False
546,10.1600428,-3.61605072,1,1.08348739,False
547,9.500028,-3.61714959,1,1.14037061,False
548,10.02004,-3.629029,1,1.1024617,False
549,10.1600428,-3.62240934,1,1.08146262,False
550,11.36007,-3.56534815,1,1.21993792,False
551,10.780057,-3.5465498,1,1.2997781,False
552,10.8800592,-3.54775381,1,1.29343641,False
553,10.1200418,-3.63837051,1,1.05925691,False
554,10.3400469,-3.64236021,1,1.06435966,False
555,11.1200647,-3.64407134,1,0.9832688,False
556,11.5600748,-3.64188981,1,0.960902631,False
557,9.840035,-3.62159872,1,1.09729517,False
558,9.340024,-3.621988,1,1.1477021,False
559,9.740033,-3.61754465,1,1.11481643,False
560,9.440026,-3.61828,1,1.1305939,False
561,9.940038,-3.62733912,1,1.08671582,False
562,11.220067,-3.56440067,1,1.2351712,False
563,10.92006,-3.65159082,1,0.995914042,False
564,10.1800432,-3.626502,1,1.06002033,False
565,10.0800409,-3.56576777,1,1.30958652,False
566,10.06004,-3.630962,1,1.06846464,False
567,10.46005,-3.62500548,1,1.03253293,False
568,10.7000551,-3.64835072,1,1.01477182,False
569,10.7200556,-3.633521,1,0.9962414,False
570,11.7600794,-3.58146429,1,1.14210308,False
571,11.0600634,-3.55173063,1,1.25226378,False
572,11.2600679,-3.57372022,1,1.20318711,False
573,10.6400537,-3.63560152,1,1.059425,False
574,10.300046,-3.64542,1,1.0277319,False
575,10.1800432,-3.65358639,1,1.049728,False
576,11.4600725,-3.57052469,1,1.1864531,False
577,11.700078,-3.59024048,1,1.15398765,False
578,10.5600519,-3.63219428,1,1.03640521,False
579,10.8000574,-3.63651085,1,1.00340271,False
580,9.760034,-3.61030936,1,1.11717665,False
581,11.9400835,-3.55079174,1,1.20164859,False
582,10.9600611,-3.55186057,1,1.28622079,False
